,type,epoch,top1,top5,loss,time,trainable_params,round,optimizer,hidden_layer_dim,batch_size,batch_norm,weight_decay,learning_rate,invariant,condition,max_epochs,model,train_strategy,model_strategy
0,train,0,0.4988,0.8672166666666666,0.006919134092330932,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.5101,0.8786,0.0068479692578315736,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.5961,0.9218,0.0054381711661815645,4.4,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.6046,0.9275,0.005353764832019806,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.6490333333333334,0.9456,0.004618955800930659,4.3,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.6562,0.9509,0.00453119752407074,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.6830666666666667,0.9565833333333333,0.004131269489725431,4.3,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.6894,0.9611,0.0040491709411144255,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.7068,0.9631,0.003805617917577426,4.1,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.7117,0.9676,0.003727556473016739,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.7228,0.9678,0.0035724735478560128,4.4,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.7278,0.9702,0.00349166464805603,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.7350666666666666,0.9707833333333333,0.0034104554653167723,4.0,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.7398,0.9729,0.0033273994863033296,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.7435,0.97245,0.003287535012761752,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.7503,0.9753,0.0032065846145153047,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.75055,0.9740666666666666,0.003192530916134516,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.7582,0.9764,0.0031059741735458375,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.7560333333333333,0.9751833333333333,0.003112878520290057,4.4,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.7637,0.978,0.003022548574209213,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.7601833333333333,0.9759666666666666,0.0030485297818978628,4.1,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.7682,0.9791,0.002953796511888504,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.7648833333333334,0.9767166666666667,0.00299328540066878,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.771,0.979,0.002897906792163849,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.7686166666666666,0.97725,0.0029488410790761313,4.3,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.7743,0.9785,0.00285218311548233,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.7722833333333333,0.97765,0.0029051122069358826,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.7783,0.979,0.0028082530498504637,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.77515,0.9784,0.0028700118511915205,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.7792,0.9799,0.0027734445452690126,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.7779166666666667,0.9783666666666667,0.0028332619855801263,4.1,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.7812,0.981,0.0027389509320259096,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.7801666666666667,0.9789333333333333,0.0028029430508613585,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.7866,0.9807,0.002697678345441818,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.7826833333333333,0.9793166666666666,0.002778463832537333,4.1,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.7848,0.9815,0.002678736871480942,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.7841666666666667,0.97955,0.002759471835196018,4.1,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.7872,0.9811,0.00266046062707901,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.78615,0.98005,0.0027413408160209657,4.2,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.7879,0.9817,0.0026378802120685576,,74498,0,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.7874166666666667,0.9802166666666666,0.0027227217396100364,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.7891,0.9818,0.0026201281785964967,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.7896166666666666,0.9803666666666667,0.002705214014649391,4.1,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.7928,0.9816,0.0026026243269443514,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.7895,0.981,0.0026931204915046692,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.7941,0.9821,0.0025918063759803774,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.7901333333333334,0.98075,0.0026801737199227014,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.7929,0.9821,0.00257340025305748,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.79205,0.98075,0.0026658842061956724,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.7951,0.9833,0.0025701205134391783,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.7928166666666666,0.9812333333333333,0.002652620435754458,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.7963,0.983,0.0025503779858350754,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.7936333333333333,0.981,0.0026444800133506455,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.7979,0.9823,0.0025392981648445128,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.7942333333333333,0.9814166666666667,0.0026352840190132457,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.7981,0.9827,0.0025331542789936066,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.7950666666666667,0.9815666666666667,0.002623994629085064,4.0,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.7987,0.9833,0.002522981438040733,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.79535,0.9814666666666667,0.002616430448492368,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8018,0.9824,0.0025109889835119247,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.79605,0.9815833333333334,0.00261040469010671,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8003,0.9826,0.0025064502239227297,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.7967333333333333,0.9817333333333333,0.0026022410238782565,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.802,0.9831,0.0024973338842391966,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.7972833333333333,0.9817166666666667,0.002594196496407191,4.1,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8015,0.9828,0.002492247623205185,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.7980833333333334,0.9818666666666667,0.0025888101453582445,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8026,0.9833,0.002482699790596962,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.79875,0.9818666666666667,0.002582224289079507,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8035,0.9838,0.002480934101343155,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.7986333333333333,0.9816333333333334,0.0025760282481710117,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8024,0.9827,0.0024763855278491973,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.7989166666666667,0.9820166666666666,0.002571409514049689,4.2,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.8021,0.983,0.002465574562549591,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8002,0.9820666666666666,0.0025628612781564393,4.1,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8038,0.983,0.00245611574947834,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.80065,0.98215,0.002561439139644305,4.3,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.8038,0.9835,0.0024551645904779436,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8010166666666667,0.9818833333333333,0.002552558306356271,4.1,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.8046,0.9829,0.0024484953939914703,,74498,1,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8012666666666667,0.9822333333333333,0.0025488711754481,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.804,0.9827,0.002448887124657631,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.8014666666666667,0.98195,0.0025430614148577056,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8057,0.9833,0.0024343184143304827,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8028,0.9820333333333333,0.0025370314727226895,4.4,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8063,0.9828,0.0024353030025959016,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.80255,0.9822,0.0025333447774251302,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
7,test,3,0.807,0.9833,0.002427181839942932,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
8,train,4,0.8025833333333333,0.9822,0.0025320330142974854,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
9,test,4,0.8061,0.983,0.0024276523888111115,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
10,train,5,0.80285,0.9824166666666667,0.0025217333912849428,4.2,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
11,test,5,0.8072,0.9832,0.0024162140905857085,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
12,train,6,0.8030333333333334,0.9823833333333334,0.002522419422864914,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
13,test,6,0.8075,0.9832,0.0024162793546915052,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
14,train,7,0.8033666666666667,0.98235,0.0025181193480889002,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
15,test,7,0.8078,0.9833,0.0024099322378635405,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
16,train,8,0.8033666666666667,0.98235,0.0025126947447657584,4.1,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
17,test,8,0.8067,0.984,0.0024098012924194338,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
18,train,9,0.8045666666666667,0.9823833333333334,0.00250596220990022,4.1,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
19,test,9,0.8073,0.9836,0.0024024963796138764,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
20,train,10,0.8045166666666667,0.9826166666666667,0.002504463404417038,4.2,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
21,test,10,0.8085,0.9839,0.0023985480338335036,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
22,train,11,0.8055166666666667,0.9824833333333334,0.0025018106371164322,4.0,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
23,test,11,0.8089,0.9846,0.0023985262751579283,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
24,train,12,0.8056666666666666,0.9826666666666667,0.0025013055195411047,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
25,test,12,0.8077,0.9842,0.002399428752064705,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
26,train,13,0.8052166666666667,0.9825833333333334,0.0024945284048716225,4.2,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
27,test,13,0.8094,0.9844,0.0023863663643598557,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
28,train,14,0.80535,0.9826166666666667,0.002495879467825095,4.1,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
29,test,14,0.8086,0.9843,0.0023851485639810564,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
30,train,15,0.80625,0.9827666666666667,0.00249318257321914,4.2,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
31,test,15,0.8102,0.9841,0.002391585919260979,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
32,train,16,0.8060333333333334,0.9826166666666667,0.002488032233218352,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
33,test,16,0.809,0.9845,0.0023877760708332064,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
34,train,17,0.8065,0.9826333333333334,0.0024842465713620187,4.1,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
35,test,17,0.8097,0.9845,0.0023789885222911837,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
36,train,18,0.8078666666666666,0.9829,0.002479347547888756,4.3,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
37,test,18,0.81,0.9846,0.0023693156719207763,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
38,train,19,0.8072,0.9828,0.002476160900294781,4.4,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
39,test,19,0.81,0.9846,0.002369384679198265,,74498,2,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
0,train,0,0.8077333333333333,0.9827833333333333,0.002474511424203714,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
1,test,0,0.8108,0.9844,0.002371543663740158,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
2,train,1,0.80785,0.9827,0.0024724702527125675,4.3,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
3,test,1,0.8103,0.985,0.0023653497785329817,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
4,train,2,0.8079166666666666,0.9829833333333333,0.002469975438217322,4.2,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
5,test,2,0.8105,0.9848,0.002364439755678177,,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
6,train,3,0.80815,0.9828,0.0024695379013816516,4.1,74498,3,<class 'torch.optim.adamw.AdamW'>,128,250,True,0.01,0.001,False,exp2_rounds5_epochs20_MNIST,20,CNN,backprop,CNN_backprop
